Format Version,1.22,Take Name,ReferenceReflector8_3,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-08-03 08.34.32.725 AM,Total Frames in Take,5545,Total Exported Frames,5545,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,10.191667,0.179657,-0.107709,0.064395,-0.975692,2.920426,0.089939,-1.116572,0,3.003247,0.090627,-0.998059,0.800248,2.835755,0.115491,-1.108323,0.778648,2.928846,0.08438,-1.125775,0.827367,2.913857,0.069257,-1.234129,0.751421,3.003247,0.090627,-0.998059,2.835755,0.115491,-1.108323,2.928846,0.08438,-1.125775,2.913857,0.069257,-1.234129,-1.186401,0.001974,-11.890821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37341,0.005334,-12.13276,,,,,,,2.921499,0.092224,-1.128055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,10.194444,0.179423,-0.109544,0.065895,-0.975431,2.92054,0.089665,-1.11662,0,3.003726,0.090016,-0.998362,0.800248,2.835989,0.115525,-1.108105,0.778648,2.928911,0.084078,-1.125851,0.827367,2.913535,0.06904,-1.234163,0.751421,3.003726,0.090016,-0.998362,2.835989,0.115525,-1.108105,2.928911,0.084078,-1.125851,2.913535,0.06904,-1.234163,-1.18607,0.001877,-11.890537,,,,,,,-1.496408,0.009945,-11.886345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377137,0.003118,-12.133454,,,,,,,2.921499,0.092114,-1.128072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,10.197222,0.17664,-0.106599,0.062524,-0.976486,2.920546,0.090066,-1.116573,0,3.003121,0.090281,-0.997888,0.800248,2.835769,0.115268,-1.108335,0.778648,2.929004,0.084596,-1.125795,0.827367,2.914289,0.070118,-1.234274,0.751421,3.003121,0.090281,-0.997888,2.835769,0.115268,-1.108335,2.929004,0.084596,-1.125795,2.914289,0.070118,-1.234274,-1.186012,0.001839,-11.890512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377153,0.003064,-12.133424,,,,,,,2.92152,0.092116,-1.128166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,10.2,0.181285,-0.108344,0.065858,-0.975223,2.920372,0.08996,-1.116524,0,3.003316,0.090841,-0.998099,0.800248,2.835781,0.115778,-1.10828,0.778648,2.928767,0.084345,-1.125716,0.827367,2.913624,0.068876,-1.234,0.751421,3.003316,0.090841,-0.998099,2.835781,0.115779,-1.10828,2.928767,0.084345,-1.125716,2.913624,0.068876,-1.234,-1.186311,0.001923,-11.890842,,,,,,,-1.493843,0.01327,-11.886848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373424,0.005319,-12.132784,,,,,,,2.921534,0.092233,-1.12808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,10.202778,0.182312,-0.108812,0.066843,-0.974913,2.920309,0.089897,-1.11653,0,3.003344,0.090888,-0.998171,0.800248,2.835773,0.115896,-1.108282,0.778648,2.928686,0.084246,-1.125716,0.827367,2.913431,0.06856,-1.233953,0.751421,3.003344,0.090888,-0.998171,2.835773,0.115896,-1.108282,2.928686,0.084246,-1.125716,2.913431,0.06856,-1.233953,-1.185984,0.001804,-11.890547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373397,0.005196,-12.132755,,,,,,,2.921554,0.092204,-1.128032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,10.205556,0.177085,-0.10647,0.062439,-0.976425,2.920673,0.090375,-1.116538,0,3.00323,0.09072,-0.99784,0.800248,2.835887,0.11556,-1.108335,0.778648,2.929134,0.0849,-1.125754,0.827367,2.91444,0.070321,-1.234223,0.751421,3.00323,0.09072,-0.99784,2.835887,0.11556,-1.108335,2.929134,0.0849,-1.125754,2.91444,0.070321,-1.234223,-1.186347,0.001895,-11.8908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377794,-0.000097,-12.130626,,,,,,,2.921563,0.092274,-1.128103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,10.208333,0.179845,-0.107667,0.064237,-0.975673,2.920547,0.090047,-1.116606,0,3.003367,0.090806,-0.998094,0.800248,2.835866,0.115571,-1.108366,0.778648,2.928968,0.084488,-1.125808,0.827367,2.913985,0.069322,-1.234156,0.751421,3.003367,0.090806,-0.998094,2.835866,0.115571,-1.108366,2.928968,0.084488,-1.125808,2.913985,0.069322,-1.234156,-1.185476,0.000797,-11.892118,,,,,,,-1.496399,0.009739,-11.88638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377173,0.002949,-12.133349,,,,,,,2.921525,0.092248,-1.128108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,10.211111,0.177077,-0.106627,0.062799,-0.976387,2.920671,0.09038,-1.116548,0,3.003251,0.090668,-0.997866,0.800248,2.835907,0.11563,-1.108331,0.778648,2.929127,0.084897,-1.125765,0.827367,2.914402,0.070324,-1.23423,0.751421,3.003251,0.090668,-0.997866,2.835907,0.11563,-1.108331,2.929127,0.084897,-1.125765,2.914402,0.070324,-1.23423,-1.186054,0.001797,-11.890493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377738,-0.000202,-12.130568,,,,,,,2.921556,0.092312,-1.12808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,10.213889,0.17953,-0.10771,0.064081,-0.975736,2.920518,0.089916,-1.11661,0,3.003349,0.090614,-0.998105,0.800248,2.835833,0.115416,-1.108346,0.778648,2.92894,0.084366,-1.125816,0.827367,2.913951,0.069269,-1.234174,0.751421,3.003349,0.090614,-0.998105,2.835833,0.115416,-1.108346,2.92894,0.084366,-1.125816,2.913951,0.069269,-1.234174,-1.18596,0.001718,-11.890499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377157,0.002981,-12.133342,,,,,,,2.921581,0.092215,-1.1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,10.216667,0.178433,-0.108782,0.065099,-0.975751,2.920615,0.089627,-1.116663,0,3.003634,0.089865,-0.998287,0.800248,2.836009,0.11533,-1.108211,0.778648,2.929008,0.084074,-1.125893,0.827367,2.913808,0.06924,-1.234258,0.751421,3.003634,0.089865,-0.998287,2.836009,0.11533,-1.108211,2.929008,0.084074,-1.125893,2.913808,0.06924,-1.234258,-1.186013,0.001743,-11.890513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373396,0.005142,-12.132769,,,,,,,2.92154,0.092199,-1.128135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,10.219444,0.177076,-0.108689,0.063615,-0.976107,2.920663,0.089839,-1.116599,0,3.003693,0.089934,-0.998231,0.800248,2.83599,0.115289,-1.108061,0.778648,2.92907,0.084337,-1.125848,0.827367,2.913899,0.069797,-1.234256,0.751421,3.003693,0.089934,-0.998231,2.83599,0.115289,-1.108061,2.92907,0.084337,-1.125848,2.913899,0.069797,-1.234256,-1.186339,0.0019,-11.890823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373414,0.00513,-12.132788,,,,,,,2.921559,0.092174,-1.128106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,10.222222,0.179705,-0.107914,0.063949,-0.97569,2.920413,0.08992,-1.116641,0,3.003301,0.090672,-0.998176,0.800248,2.835726,0.115404,-1.108344,0.778648,2.928833,0.084369,-1.12585,0.827367,2.913795,0.069236,-1.234196,0.751421,3.003301,0.090672,-0.998176,2.835726,0.115404,-1.108344,2.928833,0.084369,-1.12585,2.913795,0.069236,-1.234196,-1.185961,0.001776,-11.890511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377844,-0.000153,-12.130583,,,,,,,2.921503,0.09214,-1.128137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,10.225,0.178323,-0.108734,0.065005,-0.975783,2.920569,0.089656,-1.116658,0,3.003578,0.08988,-0.998276,0.800248,2.835958,0.115342,-1.108207,0.778648,2.928964,0.084106,-1.125889,0.827367,2.913775,0.069296,-1.234259,0.751421,3.003578,0.08988,-0.998276,2.835958,0.115342,-1.108207,2.928964,0.084106,-1.125889,2.913775,0.069296,-1.234259,-1.18634,0.00185,-11.890815,,,,,,,-1.496415,0.009853,-11.886339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373443,0.005176,-12.132765,,,,,,,2.921497,0.092164,-1.128105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,10.227778,0.17971,-0.107607,0.064093,-0.975714,2.920454,0.089823,-1.116618,0,3.003263,0.090569,-0.998098,0.800248,2.835766,0.115321,-1.108378,0.778648,2.928878,0.084269,-1.125821,0.827367,2.913908,0.069131,-1.234175,0.751421,3.003263,0.090569,-0.998098,2.835766,0.115321,-1.108378,2.928878,0.084269,-1.125821,2.913908,0.069131,-1.234175,-1.186046,0.001739,-11.890511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373398,0.00517,-12.132804,,,,,,,2.921546,0.092263,-1.128079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,10.230556,0.175617,-0.107843,0.062978,-0.976505,2.920775,0.089962,-1.116634,0,3.003603,0.089805,-0.998126,0.800248,2.836055,0.115279,-1.108163,0.778648,2.929204,0.084499,-1.125885,0.827367,2.914236,0.070268,-1.234363,0.751421,3.003603,0.089805,-0.998126,2.836055,0.115279,-1.108163,2.929204,0.084499,-1.125885,2.914236,0.070268,-1.234363,-1.186014,0.001804,-11.890523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377172,0.003074,-12.133394,,,,,,,2.921472,0.092075,-1.128085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,10.233333,0.180339,-0.108248,0.065764,-0.975415,2.920321,0.089797,-1.116595,0,3.003227,0.090453,-0.998142,0.800248,2.835726,0.115596,-1.108329,0.778648,2.928719,0.0842,-1.125795,0.827367,2.913612,0.068938,-1.234113,0.751421,3.003227,0.090453,-0.998142,2.835726,0.115596,-1.108329,2.928719,0.0842,-1.125795,2.913612,0.068938,-1.234113,-1.186359,0.001862,-11.890818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373405,0.005112,-12.132778,,,,,,,2.921489,0.092123,-1.128081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,10.236111,0.180213,-0.111824,0.068192,-0.974869,2.91967,0.090062,-1.116576,0,3.003311,0.090209,-0.998639,0.800248,2.835288,0.116378,-1.107786,0.778648,2.927976,0.084414,-1.125828,0.827367,2.912104,0.069246,-1.23405,0.751421,3.003311,0.090209,-0.998639,2.835288,0.116378,-1.107786,2.927976,0.084414,-1.125828,2.912104,0.069246,-1.23405,-1.186356,0.001897,-11.890818,,,,,,,-1.496444,0.009853,-11.886387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373403,0.005276,-12.132731,,,,,,,2.921436,0.092141,-1.12812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,10.238889,0.180269,-0.111532,0.06854,-0.974867,2.919689,0.090142,-1.116535,0,3.00325,0.09027,-0.998541,0.800248,2.835316,0.116508,-1.107809,0.778648,2.927999,0.084488,-1.12578,0.827367,2.912193,0.069305,-1.23401,0.751421,3.00325,0.09027,-0.998541,2.835316,0.116508,-1.107809,2.927999,0.084488,-1.12578,2.912193,0.069305,-1.23401,-1.186054,0.001841,-11.890529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373375,0.005249,-12.132707,,,,,,,2.921495,0.092014,-1.128105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,10.241667,0.179409,-0.114083,0.069699,-0.974648,2.91968,0.089967,-1.116617,0,3.003769,0.08961,-0.998999,0.800248,2.835437,0.116605,-1.107468,0.778648,2.927928,0.0843,-1.125908,0.827367,2.911586,0.069354,-1.234091,0.751421,3.003769,0.08961,-0.998999,2.835437,0.116605,-1.107468,2.927928,0.0843,-1.125908,2.911586,0.069354,-1.234091,-1.186308,0.001932,-11.890789,,,,,,,-1.496396,0.009974,-11.886358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373428,0.005162,-12.132813,,,,,,,2.921463,0.092009,-1.128113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,10.244444,0.179549,-0.113468,0.069822,-0.974686,2.919791,0.090052,-1.116618,0,3.003735,0.08974,-0.998897,0.800248,2.835536,0.116691,-1.107583,0.778648,2.928051,0.084381,-1.125898,0.827367,2.911842,0.069395,-1.234095,0.751421,3.003735,0.08974,-0.998897,2.835536,0.116691,-1.107583,2.928051,0.084381,-1.125898,2.911842,0.069395,-1.234095,-1.186019,0.001726,-11.890523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377778,-0.00014,-12.130617,,,,,,,2.921463,0.092103,-1.128137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,10.247222,0.177862,-0.110742,0.065705,-0.975594,2.920296,0.089933,-1.116625,0,3.003737,0.089862,-0.998547,0.800248,2.835773,0.115797,-1.107841,0.778648,2.928645,0.084374,-1.125892,0.827367,2.913028,0.0697,-1.234219,0.751421,3.003737,0.089862,-0.998547,2.835773,0.115797,-1.107841,2.928645,0.084374,-1.125892,2.913028,0.0697,-1.234219,-1.186004,0.001769,-11.890466,,,,,,,-1.496413,0.009866,-11.886345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37715,0.003025,-12.133377,,,,,,,2.921401,0.092161,-1.128075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,10.25,0.181464,-0.111987,0.068531,-0.974594,2.919719,0.090075,-1.116577,0,3.003411,0.090487,-0.998677,0.800248,2.835353,0.116454,-1.107819,0.778648,2.928019,0.084399,-1.125818,0.827367,2.912093,0.068959,-1.233994,0.751421,3.003411,0.090487,-0.998677,2.835353,0.116454,-1.107819,2.928019,0.084399,-1.125818,2.912093,0.068959,-1.233994,-1.186291,0.00185,-11.890834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377055,0.003004,-12.133328,,,,,,,2.921459,0.092106,-1.128099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,10.252778,0.182587,-0.108896,0.067283,-0.974821,2.920179,0.08958,-1.116528,0,3.003222,0.090578,-0.998174,0.800248,2.835666,0.115654,-1.108291,0.778648,2.928551,0.083915,-1.12571,0.827367,2.913277,0.068171,-1.233936,0.751421,3.003222,0.090578,-0.998174,2.835666,0.115654,-1.108291,2.928551,0.083915,-1.12571,2.913277,0.068171,-1.233936,-1.185995,0.001791,-11.890473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377702,-0.000185,-12.130643,,,,,,,2.921556,0.092194,-1.128064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,10.255556,0.179323,-0.11275,0.068893,-0.974877,2.919918,0.090135,-1.116597,0,3.003728,0.089921,-0.998781,0.800248,2.835599,0.116596,-1.107642,0.778648,2.9282,0.084486,-1.125871,0.827367,2.912145,0.069534,-1.234096,0.751421,3.003728,0.089921,-0.998781,2.835599,0.116596,-1.107642,2.9282,0.084486,-1.125871,2.912145,0.069534,-1.234096,-1.186343,0.001808,-11.89086,,,,,,,-1.496381,0.009856,-11.886352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377775,-0.000171,-12.130608,,,,,,,2.921507,0.092228,-1.128075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,10.258333,0.184892,-0.10974,0.068486,-0.974208,2.920112,0.089601,-1.11649,0,3.003353,0.090989,-0.998279,0.800248,2.835671,0.115904,-1.108242,0.778648,2.928456,0.083873,-1.125659,0.827367,2.912968,0.067637,-1.233782,0.751421,3.003353,0.090989,-0.998279,2.835671,0.115904,-1.108242,2.928456,0.083873,-1.125659,2.912968,0.067637,-1.233782,-1.186025,0.001827,-11.890512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377093,0.003053,-12.133371,,,,,,,2.921509,0.092193,-1.128039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,10.261111,0.178445,-0.11076,0.065806,-0.975479,2.920357,0.089924,-1.116627,0,3.00381,0.089987,-0.998557,0.800248,2.835838,0.115806,-1.107866,0.778648,2.928705,0.084353,-1.125888,0.827367,2.913076,0.069551,-1.234196,0.751421,3.00381,0.089987,-0.998557,2.835838,0.115806,-1.107866,2.928705,0.084353,-1.125888,2.913076,0.069551,-1.234196,-1.185999,0.001767,-11.890561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3734,0.005076,-12.132807,,,,,,,2.921545,0.09219,-1.128095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,10.263889,0.181629,-0.10849,0.066377,-0.975108,2.920329,0.089901,-1.116478,0,3.003294,0.090794,-0.998068,0.800248,2.835766,0.115811,-1.108241,0.778648,2.928717,0.08427,-1.125667,0.827367,2.913541,0.068729,-1.233936,0.751421,3.003294,0.090794,-0.998068,2.835766,0.115811,-1.108241,2.928717,0.08427,-1.125667,2.913541,0.068729,-1.233936,-1.186023,0.00172,-11.890536,,,,,,,-1.496422,0.009923,-11.886375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377118,0.003,-12.13338,,,,,,,2.921539,0.092139,-1.128138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,10.266667,0.179594,-0.107686,0.064597,-0.975693,2.920511,0.090005,-1.116575,0,3.003317,0.090651,-0.998052,0.800248,2.835849,0.11559,-1.108335,0.778648,2.92893,0.084444,-1.125778,0.827367,2.913949,0.069334,-1.234135,0.751421,3.003317,0.090651,-0.998052,2.835849,0.11559,-1.108335,2.92893,0.084444,-1.125778,2.913949,0.069334,-1.234135,-1.186363,0.001914,-11.890787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373438,0.005162,-12.132792,,,,,,,2.921555,0.092214,-1.128078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,10.269444,0.178205,-0.107602,0.064858,-0.97594,2.920463,0.090199,-1.116517,0,3.003211,0.09046,-0.997952,0.800248,2.835816,0.115825,-1.108248,0.778648,2.928882,0.084657,-1.125731,0.827367,2.913943,0.069855,-1.234136,0.751421,3.003211,0.09046,-0.997952,2.835816,0.115825,-1.108248,2.928882,0.084657,-1.125731,2.913943,0.069855,-1.234136,-1.186026,0.001724,-11.890504,,,,,,,-1.496457,0.009882,-11.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377143,0.00307,-12.133388,,,,,,,2.921578,0.092249,-1.128075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,10.272222,0.181793,-0.10866,0.066054,-0.97508,2.920412,0.089943,-1.116535,0,3.003432,0.090914,-0.998165,0.800248,2.835836,0.115804,-1.108264,0.778648,2.928798,0.084315,-1.125727,0.827367,2.91358,0.06874,-1.233985,0.751421,3.003432,0.090914,-0.998165,2.835836,0.115804,-1.108264,2.928798,0.084315,-1.125727,2.91358,0.06874,-1.233985,-1.18637,0.001879,-11.890808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37341,0.005226,-12.132772,,,,,,,2.921532,0.092266,-1.128121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,10.275,0.180714,-0.109957,0.06741,-0.975042,2.920379,0.089485,-1.11664,0,3.003627,0.089944,-0.998426,0.800248,2.835907,0.115613,-1.108157,0.778648,2.92873,0.083847,-1.125858,0.827367,2.913253,0.068536,-1.234118,0.751421,3.003627,0.089944,-0.998426,2.835907,0.115613,-1.108157,2.92873,0.083847,-1.125858,2.913253,0.068536,-1.234118,-1.186032,0.001811,-11.890513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37718,0.003073,-12.133353,,,,,,,2.921526,0.092232,-1.128146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,10.277778,0.178519,-0.10892,0.064982,-0.975728,2.920597,0.089665,-1.116686,0,3.003655,0.089934,-0.998338,0.800248,2.835989,0.115352,-1.108211,0.778648,2.928988,0.084112,-1.125919,0.827367,2.913756,0.069261,-1.234277,0.751421,3.003655,0.089934,-0.998338,2.835989,0.115352,-1.108211,2.928988,0.084112,-1.125919,2.913756,0.069261,-1.234277,-1.186004,0.001783,-11.890498,,,,,,,-1.496452,0.009941,-11.886367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373425,0.005172,-12.132781,,,,,,,2.921517,0.092292,-1.128132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,10.280556,0.180886,-0.108295,0.065479,-0.975328,2.92032,0.089741,-1.116591,0,3.003259,0.090573,-0.998162,0.800248,2.835711,0.115494,-1.108327,0.778648,2.928719,0.08414,-1.125787,0.827367,2.913591,0.068758,-1.234086,0.751421,3.003259,0.090573,-0.998162,2.835711,0.115494,-1.108327,2.928719,0.08414,-1.125787,2.913591,0.068758,-1.234086,-1.185996,0.001834,-11.890511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377131,0.003132,-12.133451,,,,,,,2.921508,0.092288,-1.12809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,10.283333,0.181459,-0.108464,0.066207,-0.975154,2.920277,0.089712,-1.116596,0,3.003239,0.090585,-0.998184,0.800248,2.835706,0.115592,-1.108351,0.778648,2.928667,0.084087,-1.125787,0.827367,2.913498,0.068583,-1.234062,0.751421,3.003239,0.090585,-0.998184,2.835706,0.115592,-1.108351,2.928667,0.084087,-1.125787,2.913498,0.068583,-1.234062,-1.186027,0.001868,-11.89054,,,,,,,-1.496411,0.009838,-11.886377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373464,0.005148,-12.132799,,,,,,,2.921524,0.092184,-1.128124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,10.286111,0.178728,-0.109192,0.065447,-0.975628,2.920536,0.089517,-1.116616,0,3.003643,0.089766,-0.998303,0.800248,2.835957,0.115291,-1.108119,0.778648,2.928918,0.083951,-1.12585,0.827367,2.913626,0.06906,-1.234194,0.751421,3.003643,0.089766,-0.998303,2.835957,0.115291,-1.108119,2.928918,0.083951,-1.12585,2.913626,0.06906,-1.234194,-1.186708,0.001903,-11.891081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377115,0.003014,-12.133401,,,,,,,2.921496,0.092246,-1.128074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
