Format Version,1.22,Take Name,day 2 back left triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.09.12.297 AM,Total Frames in Take,1333,Total Exported Frames,1333,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
19,0.052778,-0.013372,0.313000,-0.088621,-0.945515,2.439827,0.168037,-2.168348,0.000000,2.424805,0.163778,-2.164185,0.825134,2.445156,0.172292,-2.314314,0.606601,2.514145,0.175208,-2.125885,0.573909,2.375203,0.160871,-2.069007,0.667173,2.424805,0.163778,-2.164185,2.445156,0.172292,-2.314314,2.514145,0.175208,-2.125885,2.375203,0.160871,-2.069007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.055556,-0.014569,0.312145,-0.089027,-0.945742,2.439925,0.167923,-2.168288,0.000000,2.424917,0.163633,-2.164104,0.824207,2.444961,0.172457,-2.314256,0.605518,2.514315,0.175127,-2.125957,0.574366,2.375506,0.160477,-2.068835,0.666250,2.424917,0.163633,-2.164104,2.444961,0.172457,-2.314256,2.514315,0.175127,-2.125957,2.375506,0.160477,-2.068835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.058333,-0.015103,0.311992,-0.090509,-0.945643,2.439680,0.168354,-2.168273,0.000000,2.424688,0.164017,-2.164084,0.824207,2.444661,0.172912,-2.314242,0.605518,2.514059,0.175791,-2.125962,0.574366,2.375313,0.160698,-2.068802,0.666250,2.424688,0.164017,-2.164084,2.444661,0.172912,-2.314242,2.514059,0.175791,-2.125962,2.375313,0.160698,-2.068802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.061111,-0.013262,0.313612,-0.091371,-0.945052,2.439708,0.168223,-2.168140,0.000000,2.424701,0.163892,-2.163993,0.824207,2.445239,0.172242,-2.314106,0.605518,2.513921,0.175857,-2.125576,0.574366,2.374968,0.160900,-2.068887,0.666250,2.424701,0.163892,-2.163993,2.445239,0.172242,-2.314106,2.513921,0.175857,-2.125576,2.374968,0.160900,-2.068887,2.518214,0.190805,-2.137261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.063889,-0.015088,0.312242,-0.088956,-0.945708,2.439744,0.168008,-2.168259,0.000000,2.424737,0.163711,-2.164081,0.857168,2.444795,0.172694,-2.314222,0.713680,2.514128,0.175182,-2.125913,0.856402,2.375316,0.160445,-2.068821,0.773236,2.424737,0.163711,-2.164081,2.444795,0.172694,-2.314222,2.514128,0.175182,-2.125913,2.375316,0.160445,-2.068821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.066667,-0.014466,0.311893,-0.088686,-0.945858,2.439907,0.167973,-2.168305,0.000000,2.424899,0.163694,-2.164113,0.857168,2.444867,0.172498,-2.314276,0.713680,2.514325,0.175124,-2.126015,0.856402,2.375537,0.160576,-2.068817,0.773236,2.424899,0.163694,-2.164113,2.444867,0.172498,-2.314276,2.514325,0.175124,-2.126015,2.375537,0.160576,-2.068817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.069444,-0.013487,0.312899,-0.089259,-0.945487,2.439920,0.167919,-2.168350,0.000000,2.424904,0.163640,-2.164184,0.857168,2.445218,0.172151,-2.314318,0.713680,2.514236,0.175194,-2.125901,0.856402,2.375323,0.160689,-2.068997,0.773236,2.424904,0.163640,-2.164184,2.445218,0.172151,-2.314318,2.514236,0.175194,-2.125901,2.375323,0.160689,-2.068997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.072222,-0.013364,0.312481,-0.085938,-0.945934,2.439887,0.167801,-2.168478,0.000000,2.424848,0.163611,-2.164303,0.857168,2.445046,0.172257,-2.314445,0.713680,2.514296,0.174523,-2.126102,0.856402,2.375356,0.160811,-2.069065,0.773236,2.424848,0.163611,-2.164303,2.445046,0.172257,-2.314445,2.514296,0.174523,-2.126102,2.375356,0.160811,-2.069065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.075000,-0.014356,0.311815,-0.085884,-0.946144,2.439730,0.167874,-2.168408,0.000000,2.424700,0.163669,-2.164216,0.857168,2.444658,0.172593,-2.314373,0.713680,2.514202,0.174557,-2.126136,0.856402,2.375359,0.160674,-2.068906,0.773236,2.424700,0.163669,-2.164216,2.444658,0.172593,-2.314373,2.514202,0.174557,-2.126136,2.375359,0.160674,-2.068906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.077778,-0.014323,0.312369,-0.086998,-0.945860,2.439900,0.167714,-2.168495,0.000000,2.424875,0.163481,-2.164320,0.830496,2.445003,0.172349,-2.314458,0.701646,2.514305,0.174584,-2.126134,0.793679,2.375419,0.160443,-2.069070,0.746384,2.424875,0.163481,-2.164320,2.445003,0.172349,-2.314458,2.514305,0.174584,-2.126134,2.375419,0.160443,-2.069070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.080556,-0.012895,0.312797,-0.085838,-0.945845,2.439814,0.167855,-2.168614,0.000000,2.424771,0.163677,-2.164446,0.830496,2.445082,0.172197,-2.314579,0.701646,2.514196,0.174575,-2.126188,0.793679,2.375208,0.160973,-2.069242,0.746384,2.424771,0.163677,-2.164446,2.445082,0.172197,-2.314579,2.514196,0.174575,-2.126188,2.375208,0.160973,-2.069242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.083333,-0.013849,0.312221,-0.085911,-0.946016,2.439866,0.167808,-2.168475,0.000000,2.424831,0.163611,-2.164294,0.830496,2.444932,0.172394,-2.314440,0.701646,2.514300,0.174511,-2.126140,0.793679,2.375400,0.160714,-2.069027,0.746384,2.424831,0.163611,-2.164294,2.444932,0.172394,-2.314440,2.514300,0.174511,-2.126140,2.375400,0.160714,-2.069027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.086111,-0.014705,0.311949,-0.086311,-0.946056,2.439768,0.167805,-2.168444,0.000000,2.424742,0.163583,-2.164258,0.830496,2.444730,0.172591,-2.314406,0.701646,2.514222,0.174548,-2.126150,0.793679,2.375379,0.160497,-2.068961,0.746384,2.424742,0.163583,-2.164258,2.444730,0.172591,-2.314406,2.514222,0.174548,-2.126150,2.375379,0.160497,-2.068961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.088889,-0.014915,0.311695,-0.085649,-0.946196,2.439688,0.167938,-2.168389,0.000000,2.424659,0.163730,-2.164196,0.830496,2.444564,0.172830,-2.314351,0.701646,2.514176,0.174564,-2.126136,0.793679,2.375352,0.160627,-2.068872,0.746384,2.424659,0.163730,-2.164196,2.444564,0.172830,-2.314351,2.514176,0.174564,-2.126136,2.375352,0.160627,-2.068872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.091667,-0.014619,0.312027,-0.086352,-0.946028,2.439819,0.167799,-2.168447,0.000000,2.424792,0.163577,-2.164263,0.881300,2.444807,0.172560,-2.314410,0.764325,2.514265,0.174551,-2.126141,0.949952,2.375412,0.160506,-2.068975,0.782536,2.424792,0.163577,-2.164263,2.444807,0.172560,-2.314410,2.514265,0.174551,-2.126141,2.375412,0.160506,-2.068975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.094444,-0.014457,0.312520,-0.086185,-0.945883,2.439752,0.167840,-2.168457,0.000000,2.424719,0.163626,-2.164288,0.881300,2.444894,0.172583,-2.314415,0.764325,2.514156,0.174568,-2.126074,0.949952,2.375237,0.160585,-2.069052,0.782536,2.424719,0.163626,-2.164288,2.444894,0.172583,-2.314415,2.514156,0.174568,-2.126074,2.375237,0.160585,-2.069052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.097222,-0.014433,0.312145,-0.086345,-0.945993,2.439847,0.167788,-2.168458,0.000000,2.424819,0.163570,-2.164276,0.881300,2.444876,0.172501,-2.314420,0.764325,2.514283,0.174545,-2.126133,0.949952,2.375412,0.160536,-2.069001,0.782536,2.424819,0.163570,-2.164276,2.444876,0.172501,-2.314420,2.514283,0.174545,-2.126133,2.375412,0.160536,-2.069001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.100000,-0.014232,0.311854,-0.085719,-0.946148,2.439893,0.167894,-2.168429,0.000000,2.424861,0.163696,-2.164238,0.881300,2.444836,0.172593,-2.314395,0.764325,2.514364,0.174554,-2.126151,0.949952,2.375510,0.160732,-2.068932,0.782536,2.424861,0.163696,-2.164238,2.444836,0.172593,-2.314395,2.514364,0.174554,-2.126151,2.375510,0.160732,-2.068932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.102778,-0.014095,0.311940,-0.085977,-0.946099,2.439938,0.167788,-2.168446,0.000000,2.424907,0.163586,-2.164257,0.881300,2.444912,0.172431,-2.314413,0.764325,2.514396,0.174496,-2.126155,0.949952,2.375535,0.160640,-2.068961,0.782536,2.424907,0.163586,-2.164257,2.444912,0.172431,-2.314413,2.514396,0.174496,-2.126155,2.375535,0.160640,-2.068961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.105556,-0.014199,0.312137,-0.086377,-0.945996,2.439772,0.167820,-2.168504,0.000000,2.424743,0.163605,-2.164321,0.881300,2.444805,0.172464,-2.314469,0.764325,2.514207,0.174590,-2.126181,0.949952,2.375333,0.160619,-2.069046,0.782536,2.424743,0.163605,-2.164321,2.444805,0.172464,-2.314469,2.514207,0.174590,-2.126181,2.375333,0.160619,-2.069046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.108333,-0.014478,0.311664,-0.086076,-0.946175,2.439834,0.167810,-2.168501,0.000000,2.424808,0.163598,-2.164305,0.847752,2.444714,0.172544,-2.314468,0.736249,2.514317,0.174523,-2.126253,0.821306,2.375498,0.160573,-2.068979,0.766199,2.424808,0.163598,-2.164305,2.444714,0.172544,-2.314468,2.514317,0.174523,-2.126253,2.375498,0.160573,-2.068979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.111111,-0.013787,0.312660,-0.089365,-0.945551,2.439958,0.167920,-2.168375,0.000000,2.424946,0.163633,-2.164203,0.847752,2.445174,0.172221,-2.314344,0.736249,2.514294,0.175204,-2.125963,0.821306,2.375417,0.160620,-2.068990,0.766199,2.424946,0.163633,-2.164203,2.445174,0.172221,-2.314344,2.514294,0.175204,-2.125963,2.375417,0.160620,-2.068990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.113889,-0.013681,0.312733,-0.088955,-0.945568,2.439908,0.167945,-2.168337,0.000000,2.424892,0.163672,-2.164167,0.849700,2.445147,0.172252,-2.314305,0.600202,2.514245,0.175163,-2.125915,0.613889,2.375348,0.160694,-2.068962,0.673273,2.424892,0.163672,-2.164167,2.445147,0.172252,-2.314305,2.514245,0.175163,-2.125915,2.375348,0.160694,-2.068962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.116667,-0.014676,0.312059,-0.088443,-0.945823,2.439847,0.168085,-2.168354,0.000000,2.424836,0.163808,-2.164169,0.848868,2.444851,0.172693,-2.314321,0.600634,2.514255,0.175187,-2.126038,0.621813,2.375445,0.160651,-2.068889,0.671470,2.424836,0.163808,-2.164169,2.444851,0.172693,-2.314321,2.514255,0.175187,-2.126038,2.375445,0.160651,-2.068889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.119444,-0.013409,0.312813,-0.089465,-0.945497,2.440055,0.167891,-2.168399,0.000000,2.425042,0.163609,-2.164229,0.848868,2.445329,0.172083,-2.314369,0.600634,2.514375,0.175204,-2.125964,0.621813,2.375475,0.160669,-2.069034,0.671470,2.425042,0.163609,-2.164229,2.445329,0.172083,-2.314369,2.514375,0.175204,-2.125964,2.375475,0.160669,-2.069034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.122222,-0.014212,0.312442,-0.088737,-0.945676,2.439955,0.167941,-2.168383,0.000000,2.424942,0.163665,-2.164206,0.816333,2.445091,0.172406,-2.314349,0.598474,2.514323,0.175107,-2.126006,0.586896,2.375466,0.160588,-2.068969,0.657576,2.424942,0.163665,-2.164206,2.445091,0.172406,-2.314349,2.514323,0.175107,-2.126006,2.375466,0.160588,-2.068969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.125000,-0.012735,0.312888,-0.087815,-0.945636,2.439888,0.168109,-2.168481,0.000000,2.424859,0.163881,-2.164312,0.816333,2.445196,0.172248,-2.314451,0.598474,2.514228,0.175166,-2.126038,0.586896,2.375270,0.161140,-2.069123,0.657576,2.424859,0.163881,-2.164312,2.445196,0.172248,-2.314451,2.514228,0.175166,-2.126038,2.375270,0.161140,-2.069123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.127778,-0.014407,0.312418,-0.088375,-0.945715,2.439873,0.168074,-2.168343,0.000000,2.424857,0.163804,-2.164168,0.816333,2.444994,0.172623,-2.314308,0.598474,2.514249,0.175172,-2.125971,0.586896,2.375390,0.160699,-2.068926,0.657576,2.424857,0.163804,-2.164168,2.444994,0.172623,-2.314308,2.514249,0.175172,-2.125971,2.375390,0.160699,-2.068926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.130556,-0.014454,0.312662,-0.089439,-0.945534,2.439862,0.167923,-2.168352,0.000000,2.424853,0.163624,-2.164184,0.849588,2.445060,0.172405,-2.314317,0.603896,2.514198,0.175198,-2.125940,0.620549,2.375335,0.160467,-2.068970,0.671847,2.424853,0.163624,-2.164184,2.445060,0.172405,-2.314316,2.514198,0.175198,-2.125940,2.375335,0.160467,-2.068970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.133333,-0.013887,0.312593,-0.088348,-0.945668,2.439830,0.168051,-2.168330,0.000000,2.424811,0.163790,-2.164157,0.849588,2.445019,0.172461,-2.314297,0.603896,2.514190,0.175161,-2.125931,0.620549,2.375300,0.160792,-2.068935,0.671847,2.424811,0.163790,-2.164157,2.445019,0.172461,-2.314297,2.514190,0.175161,-2.125931,2.375300,0.160792,-2.068935,,,,,,,-3.289094,1.424966,-4.947935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.136111,-0.014163,0.312296,-0.088952,-0.945705,2.439658,0.167999,-2.168307,0.000000,2.424647,0.163718,-2.164125,0.817350,2.444751,0.172429,-2.314276,0.616448,2.514035,0.175203,-2.125953,0.625446,2.375199,0.160646,-2.068873,0.631536,2.424647,0.163718,-2.164125,2.444751,0.172429,-2.314276,2.514035,0.175203,-2.125953,2.375199,0.160646,-2.068873,,,,,,,-3.289060,1.425141,-4.947856,2.427694,0.185153,-2.175610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.138889,-0.014901,0.312242,-0.089158,-0.945692,2.439912,0.167824,-2.168263,0.000000,2.424906,0.163525,-2.164084,0.831384,2.444969,0.172442,-2.314228,0.623102,2.514292,0.175038,-2.125916,0.585799,2.375481,0.160291,-2.068825,0.662211,2.424906,0.163525,-2.164084,2.444969,0.172442,-2.314228,2.514292,0.175038,-2.125916,2.375481,0.160291,-2.068825,,,,,,,-3.288957,1.425349,-4.947735,2.427693,0.185184,-2.175624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.141667,-0.014143,0.313061,-0.092102,-0.945151,2.439553,0.168185,-2.168109,0.000000,2.424561,0.163821,-2.163947,0.831384,2.444895,0.172376,-2.314076,0.623102,2.513805,0.175915,-2.125628,0.585799,2.374951,0.160628,-2.068783,0.662211,2.424561,0.163821,-2.163947,2.444895,0.172376,-2.314076,2.513805,0.175915,-2.125628,2.374951,0.160628,-2.068783,2.518193,0.190873,-2.137337,,,,-3.288926,1.425431,-4.947689,2.427690,0.185092,-2.175607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.144444,-0.014351,0.312261,-0.086922,-0.945903,2.439704,0.167823,-2.168483,0.000000,2.424679,0.163592,-2.164304,0.871082,2.444773,0.172469,-2.314447,0.752689,2.514119,0.174680,-2.126139,0.930819,2.375245,0.160552,-2.069043,0.775407,2.424679,0.163592,-2.164304,2.444773,0.172469,-2.314447,2.514119,0.174680,-2.126139,2.375245,0.160552,-2.069043,,,,,,,-3.288876,1.425644,-4.947614,2.427684,0.185147,-2.175638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.147222,-0.013839,0.312044,-0.087898,-0.945892,2.439795,0.167573,-2.168537,0.000000,2.424777,0.163325,-2.164347,0.871082,2.444815,0.171991,-2.314510,0.752689,2.514212,0.174612,-2.126225,0.930819,2.375376,0.160364,-2.069067,0.775407,2.424777,0.163325,-2.164347,2.444815,0.171991,-2.314510,2.514212,0.174612,-2.126225,2.375376,0.160364,-2.069067,,,,,,,-3.288812,1.425816,-4.947534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.150000,-0.014170,0.312110,-0.088983,-0.945764,2.439732,0.168058,-2.168325,0.000000,2.424723,0.163776,-2.164138,0.871082,2.444767,0.172482,-2.314297,0.752689,2.514125,0.175268,-2.126001,0.930819,2.375312,0.160706,-2.068866,0.775407,2.424723,0.163776,-2.164138,2.444767,0.172482,-2.314297,2.514125,0.175268,-2.126001,2.375312,0.160706,-2.068866,,,,,,,-3.288766,1.425893,-4.947499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.152778,-0.013925,0.312215,-0.086065,-0.946002,2.439823,0.167834,-2.168488,0.000000,2.424790,0.163632,-2.164307,0.819009,2.444886,0.172429,-2.314454,0.615729,2.514255,0.174561,-2.126153,0.627262,2.375360,0.160714,-2.069040,0.632224,2.424790,0.163632,-2.164307,2.444886,0.172429,-2.314454,2.514255,0.174561,-2.126153,2.375360,0.160714,-2.069040,,,,,,,-3.288753,1.426136,-4.947348,,,,2.515365,0.170204,-2.127705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.155556,-0.014173,0.312488,-0.089123,-0.945625,2.439994,0.167870,-2.168399,0.000000,2.424983,0.163584,-2.164223,0.819009,2.445146,0.172295,-2.314366,0.615729,2.514350,0.175102,-2.126014,0.627262,2.375496,0.160501,-2.068991,0.632224,2.424983,0.163584,-2.164223,2.445146,0.172295,-2.314366,2.514350,0.175102,-2.126014,2.375496,0.160501,-2.068991,,,,,,,-3.288640,1.426265,-4.947296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
