Format Version,1.22,Take Name,day 2 back right triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.10.08.679 AM,Total Frames in Take,1339,Total Exported Frames,1339,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1195,3.319444,-0.003714,0.106190,-0.127178,-0.986172,2.483774,0.167768,0.859824,0.000000,2.472084,0.163205,0.870005,0.934680,2.429664,0.158854,0.724379,0.965289,2.568051,0.182300,0.867812,0.927955,2.465296,0.166714,0.977100,0.898829,2.472084,0.163205,0.870005,2.429664,0.158854,0.724379,2.568051,0.182300,0.867812,2.465296,0.166714,0.977100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,3.322222,-0.003564,0.106963,-0.127134,-0.986095,2.483801,0.167735,0.859715,0.000000,2.472095,0.163175,0.869878,0.957252,2.429905,0.158814,0.724186,0.962079,2.568068,0.182259,0.867835,0.944087,2.465138,0.166694,0.976962,0.939068,2.472095,0.163175,0.869878,2.429905,0.158814,0.724186,2.568068,0.182259,0.867835,2.465138,0.166694,0.976962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,3.325000,-0.004983,0.105542,-0.128688,-0.986040,2.483402,0.167884,0.859657,0.000000,2.471744,0.163263,0.869847,0.957252,2.429111,0.159065,0.724279,0.962079,2.567644,0.182677,0.867543,0.944087,2.465112,0.166533,0.976959,0.939068,2.471744,0.163263,0.869847,2.429111,0.159065,0.724279,2.567644,0.182677,0.867543,2.465112,0.166533,0.976959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,3.327778,-0.003444,0.106638,-0.127453,-0.986089,2.483692,0.167825,0.859672,0.000000,2.471994,0.163261,0.869844,0.944531,2.429718,0.158819,0.724179,0.937707,2.567954,0.182403,0.867735,0.956114,2.465101,0.166817,0.976930,0.913419,2.471994,0.163261,0.869844,2.429718,0.158819,0.724179,2.567954,0.182403,0.867735,2.465101,0.166817,0.976930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,3.330556,-0.002710,0.102719,-0.126480,-0.986633,2.483647,0.168549,0.858848,0.000000,2.472018,0.164033,0.869120,0.944531,2.428617,0.159358,0.723793,0.937707,2.568001,0.182959,0.866232,0.956114,2.465953,0.167844,0.976247,0.913419,2.472018,0.164033,0.869120,2.428617,0.159358,0.723793,2.568001,0.182959,0.866232,2.465953,0.167844,0.976247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,3.333333,-0.003382,0.106858,-0.126986,-0.986126,2.483774,0.167726,0.859720,0.000000,2.472068,0.163173,0.869887,0.944531,2.429852,0.158775,0.724203,0.937707,2.568047,0.182224,0.867820,0.956114,2.465131,0.166732,0.976970,0.913419,2.472068,0.163173,0.869887,2.429852,0.158775,0.724203,2.568047,0.182224,0.867820,2.465131,0.166732,0.976970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,3.336111,-0.001451,0.106323,-0.125533,-0.986375,2.483694,0.168038,0.859779,0.000000,2.471978,0.163561,0.869969,0.944531,2.429656,0.158775,0.724329,0.937707,2.568019,0.182284,0.867774,0.956114,2.465121,0.167533,0.977043,0.913419,2.471978,0.163561,0.869969,2.429656,0.158775,0.724329,2.568019,0.182284,0.867774,2.465121,0.167533,0.977043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,3.338889,-0.003511,0.106789,-0.126683,-0.986172,2.483792,0.167727,0.859756,0.000000,2.472085,0.163178,0.869923,0.944531,2.429840,0.158849,0.724246,0.937707,2.568075,0.182174,0.867845,0.956114,2.465169,0.166709,0.977009,0.913419,2.472085,0.163178,0.869923,2.429840,0.158849,0.724246,2.568075,0.182174,0.867845,2.465169,0.166709,0.977009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,3.341667,-0.001750,0.106742,-0.124515,-0.986458,2.483741,0.168099,0.859778,0.000000,2.472010,0.163635,0.869956,0.955289,2.429784,0.159065,0.724280,0.960285,2.568089,0.182171,0.867848,0.940996,2.465082,0.167523,0.977028,0.938335,2.472010,0.163635,0.869956,2.429784,0.159065,0.724280,2.568089,0.182171,0.867848,2.465082,0.167523,0.977028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,3.344444,-0.003923,0.106526,-0.126309,-0.986247,2.483725,0.167857,0.859737,0.000000,2.472022,0.163307,0.869909,0.955289,2.429680,0.159126,0.724255,0.960285,2.568023,0.182241,0.867784,0.940996,2.465177,0.166755,0.977001,0.938335,2.472022,0.163307,0.869909,2.429680,0.159126,0.724255,2.568023,0.182241,0.867784,2.465177,0.166755,0.977001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.962723,1.289763,-5.214619,,,,,,,,,
1205,3.347222,-0.000771,0.106133,-0.125509,-0.986399,2.483634,0.168013,0.859710,0.000000,2.471921,0.163553,0.869909,0.955289,2.429566,0.158573,0.724285,0.960285,2.567965,0.182253,0.867668,0.940996,2.465086,0.167674,0.976979,0.938335,2.471921,0.163553,0.869909,2.429566,0.158573,0.724285,2.567965,0.182253,0.867668,2.465086,0.167674,0.976979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963954,1.285996,-5.221529,,,,,,,,,
1206,3.350000,-0.001632,0.105723,-0.125204,-0.986481,2.483637,0.168111,0.859765,0.000000,2.471931,0.163639,0.869969,0.946249,2.429423,0.158920,0.724380,0.964310,2.567981,0.182301,0.867658,0.923314,2.465211,0.167585,0.977053,0.887158,2.471931,0.163639,0.869969,2.429423,0.158920,0.724380,2.567981,0.182301,0.867658,2.465211,0.167585,0.977053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964102,1.285882,-5.221507,-3.203882,1.257572,-5.460998,,,,,,
1207,3.352778,-0.003195,0.106894,-0.126535,-0.986181,2.483862,0.167648,0.859807,0.000000,2.472150,0.163108,0.869974,0.956494,2.429945,0.158712,0.724287,0.961853,2.568148,0.182068,0.867912,0.943746,2.465205,0.166702,0.977055,0.940390,2.472150,0.163108,0.869974,2.429945,0.158712,0.724287,2.568148,0.182068,0.867912,2.465205,0.166702,0.977055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964218,1.285800,-5.221472,-3.203684,1.257616,-5.461159,,,,,,
1208,3.355556,-0.003520,0.106496,-0.126809,-0.986187,2.483727,0.167780,0.859727,0.000000,2.472027,0.163229,0.869902,0.956494,2.429698,0.158877,0.724249,0.961853,2.568011,0.182248,0.867766,0.943746,2.465173,0.166767,0.976991,0.940390,2.472027,0.163229,0.869902,2.429698,0.158877,0.724249,2.568011,0.182248,0.867766,2.465173,0.166767,0.976991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964342,1.285818,-5.221456,-3.203696,1.257335,-5.461273,,,,,,
1209,3.358333,-0.003943,0.105954,-0.127964,-0.986095,2.483654,0.167815,0.859727,0.000000,2.471977,0.163231,0.869913,0.942888,2.429491,0.158843,0.724307,0.938936,2.567912,0.182481,0.867675,0.955211,2.465237,0.166705,0.977011,0.917387,2.471977,0.163231,0.869913,2.429491,0.158843,0.724307,2.567912,0.182481,0.867675,2.465237,0.166705,0.977011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964501,1.285655,-5.221420,-3.203604,1.257239,-5.461473,,,,,,
1210,3.361111,-0.000874,0.107369,-0.124665,-0.986372,2.483869,0.167934,0.859749,0.000000,2.472124,0.163486,0.869917,0.942888,2.430113,0.158677,0.724187,0.938936,2.568203,0.182030,0.867921,0.955211,2.465037,0.167544,0.976973,0.917387,2.472124,0.163486,0.869917,2.430113,0.158677,0.724187,2.568203,0.182030,0.867921,2.465037,0.167544,0.976973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964597,1.285624,-5.221367,-3.203508,1.257032,-5.461639,,,,,,
1211,3.363889,-0.000945,0.106845,-0.123069,-0.986629,2.483968,0.168076,0.859768,0.000000,2.472219,0.163661,0.869947,0.945731,2.430032,0.159038,0.724262,0.940809,2.568356,0.181900,0.867851,0.912885,2.465265,0.167705,0.977012,0.878044,2.472219,0.163661,0.869947,2.430032,0.159038,0.724262,2.568356,0.181900,0.867851,2.465265,0.167705,0.977012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964784,1.285456,-5.221358,-3.203356,1.256967,-5.461825,,,,,,
1212,3.366667,-0.000409,0.106703,-0.124631,-0.986449,2.483733,0.167971,0.859726,0.000000,2.471999,0.163536,0.869913,0.930434,2.429811,0.158578,0.724239,0.963477,2.568080,0.182061,0.867779,0.924557,2.465044,0.167711,0.976972,0.896066,2.471999,0.163536,0.869913,2.429811,0.158578,0.724239,2.568080,0.182061,0.867779,2.465044,0.167711,0.976972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.964937,1.285354,-5.221336,-3.203384,1.256629,-5.462013,,,,,,
1213,3.369444,-0.002221,0.107695,-0.126930,-0.986045,2.483578,0.167790,0.859836,0.000000,2.471850,0.163262,0.869989,0.930434,2.429919,0.158578,0.724232,0.963477,2.567840,0.182276,0.868071,0.924557,2.464704,0.167045,0.977050,0.896066,2.471850,0.163262,0.869989,2.429919,0.158578,0.724232,2.567840,0.182276,0.868071,2.464704,0.167045,0.977050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.965057,1.285179,-5.221334,-3.203291,1.256597,-5.462242,,,,,,
1214,3.372222,-0.005981,0.106659,-0.127775,-0.986033,2.483695,0.167618,0.859946,0.000000,2.472009,0.162990,0.870103,0.930434,2.429651,0.159216,0.724442,0.963477,2.567945,0.182256,0.868032,0.924557,2.465174,0.166009,0.977209,0.896066,2.472009,0.162990,0.870103,2.429651,0.159216,0.724442,2.567945,0.182256,0.868032,2.465174,0.166009,0.977209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.965288,1.285147,-5.221312,,,,,,,,,
1215,3.375000,-0.005146,0.105028,-0.127126,-0.986297,2.483476,0.167944,0.859741,0.000000,2.471814,0.163354,0.869942,0.904009,2.429004,0.159364,0.724420,0.864737,2.567772,0.182471,0.867540,0.951340,2.465313,0.166589,0.977063,0.828898,2.471814,0.163354,0.869942,2.429004,0.159364,0.724420,2.567772,0.182471,0.867540,2.465313,0.166589,0.977063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.965429,1.285061,-5.221260,,,,,,,,,
1216,3.377778,-0.001420,0.105691,-0.125197,-0.986485,2.483604,0.168003,0.859798,0.000000,2.471898,0.163536,0.870004,0.904009,2.429388,0.158758,0.724418,0.864737,2.567949,0.182191,0.867684,0.951340,2.465179,0.167528,0.977086,0.828898,2.471898,0.163536,0.870004,2.429388,0.158758,0.724418,2.567949,0.182191,0.867684,2.465179,0.167528,0.977086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.965596,1.284905,-5.221203,,,,,,,,,
1217,3.380556,-0.005514,0.104269,-0.131451,-0.985808,2.483273,0.168268,0.859401,0.000000,2.471666,0.163579,0.869620,0.903522,2.428683,0.159160,0.724161,0.867006,2.567450,0.183533,0.867072,0.951070,2.465291,0.166798,0.976749,0.827547,2.471666,0.163579,0.869620,2.428683,0.159160,0.724161,2.567450,0.183533,0.867072,2.465291,0.166798,0.976749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.965822,1.284885,-5.221228,,,,,,,,,
1218,3.383333,-0.006470,0.105438,-0.129515,-0.985935,2.483349,0.167732,0.859829,0.000000,2.471705,0.163060,0.870013,0.903522,2.428999,0.159175,0.724457,0.867006,2.567566,0.182669,0.867708,0.951070,2.465127,0.166024,0.977137,0.827547,2.471705,0.163060,0.870013,2.428999,0.159175,0.724457,2.567566,0.182669,0.867708,2.465127,0.166024,0.977137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.966025,1.284802,-5.221160,,,,,,,,,
1219,3.386111,-0.004766,0.106159,-0.126411,-0.986270,2.483640,0.167793,0.860005,0.000000,2.471948,0.163223,0.870181,0.903522,2.429471,0.159252,0.724560,0.867006,2.567940,0.182196,0.867996,0.951070,2.465202,0.166502,0.977285,0.827547,2.471948,0.163223,0.870181,2.429471,0.159252,0.724560,2.567940,0.182196,0.867996,2.465202,0.166502,0.977285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.966597,1.284509,-5.221285,-3.203262,1.255444,-5.464342,,,,,,
1220,3.388889,-0.001218,0.106352,-0.125424,-0.986386,2.483718,0.168003,0.859751,0.000000,2.472001,0.163533,0.869942,0.929382,2.429693,0.158696,0.724298,0.955313,2.568047,0.182229,0.867749,0.919966,2.465132,0.167553,0.977013,0.909872,2.472001,0.163533,0.869942,2.429693,0.158696,0.724298,2.568047,0.182229,0.867749,2.465132,0.167553,0.977013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.966683,1.284474,-5.221182,-3.203221,1.255357,-5.464530,,,,,,
1221,3.391667,-0.004104,0.106812,-0.125609,-0.986305,2.483783,0.167861,0.859770,0.000000,2.472068,0.163321,0.869933,0.929382,2.429794,0.159282,0.724256,0.955313,2.568096,0.182125,0.867868,0.919966,2.465175,0.166715,0.977025,0.909872,2.472068,0.163321,0.869933,2.429794,0.159282,0.724256,2.568096,0.182125,0.867868,2.465174,0.166715,0.977025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.966958,1.284371,-5.221205,-3.203192,1.255221,-5.464681,,,,,,
1222,3.394444,-0.004021,0.106693,-0.125697,-0.986307,2.483781,0.167847,0.859802,0.000000,2.472069,0.163307,0.869968,0.961210,2.429765,0.159231,0.724301,0.964611,2.568093,0.182126,0.867879,0.948516,2.465198,0.166724,0.977060,0.933110,2.472069,0.163307,0.869968,2.429765,0.159231,0.724301,2.568093,0.182126,0.867879,2.465198,0.166724,0.977060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.967102,1.284330,-5.221115,-3.203174,1.255057,-5.464842,,,,,,
1223,3.397222,-0.004308,0.104700,-0.128906,-0.986105,2.483498,0.167777,0.859815,0.000000,2.471855,0.163169,0.870030,0.961210,2.429005,0.158727,0.724533,0.964611,2.567747,0.182606,0.867551,0.948516,2.465383,0.166608,0.977146,0.933110,2.471855,0.163169,0.870030,2.429005,0.158727,0.724533,2.567747,0.182606,0.867551,2.465383,0.166608,0.977146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.967446,1.284137,-5.221086,-3.203200,1.255044,-5.464950,,,,,,
1224,3.400000,-0.001634,0.105439,-0.125341,-0.986494,2.483623,0.168066,0.859793,0.000000,2.471925,0.163591,0.870004,0.955647,2.429336,0.158847,0.724439,0.961712,2.567969,0.182279,0.867637,0.943639,2.465263,0.167546,0.977091,0.941563,2.471925,0.163591,0.870004,2.429336,0.158847,0.724439,2.567969,0.182279,0.867637,2.465263,0.167546,0.977091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.967586,1.284154,-5.221026,-3.203142,1.255000,-5.465117,,,,,,
1225,3.402778,-0.001020,0.106911,-0.125074,-0.986370,2.483777,0.168045,0.859745,0.000000,2.472045,0.163586,0.869923,0.920356,2.429902,0.158754,0.724232,0.908754,2.568107,0.182212,0.867838,0.946503,2.465055,0.167629,0.976986,0.857340,2.472045,0.163586,0.869923,2.429902,0.158754,0.724232,2.568107,0.182212,0.867838,2.465055,0.167629,0.976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.967773,1.284072,-5.220933,-3.203105,1.254982,-5.465314,,,,,,
1226,3.405556,-0.001463,0.106487,-0.125289,-0.986388,2.483745,0.167994,0.859756,0.000000,2.472025,0.163521,0.869942,0.920356,2.429745,0.158772,0.724288,0.908754,2.568075,0.182198,0.867779,0.946503,2.465135,0.167484,0.977014,0.857340,2.472025,0.163521,0.869942,2.429745,0.158772,0.724288,2.568075,0.182198,0.867779,2.465135,0.167484,0.977014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.967946,1.284081,-5.220861,-3.203086,1.254868,-5.465430,,,,,,
1227,3.408333,-0.004177,0.106993,-0.126298,-0.986197,2.483838,0.167834,0.859822,0.000000,2.472125,0.163278,0.869980,0.955118,2.429910,0.159186,0.724287,0.961302,2.568127,0.182216,0.867951,0.943458,2.465187,0.166658,0.977069,0.938630,2.472125,0.163278,0.869980,2.429910,0.159186,0.724287,2.568127,0.182216,0.867951,2.465187,0.166658,0.977069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.968103,1.283992,-5.220867,,,,,,,,,
1228,3.411111,-0.001213,0.107070,-0.123839,-0.986508,2.483903,0.168068,0.859810,0.000000,2.472157,0.163630,0.869982,0.948715,2.430037,0.159000,0.724278,0.964038,2.568265,0.182023,0.867932,0.928505,2.465153,0.167617,0.977046,0.891054,2.472157,0.163630,0.869982,2.430037,0.159000,0.724278,2.568265,0.182023,0.867932,2.465153,0.167617,0.977046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,3.413889,-0.001899,0.107207,-0.124004,-0.986472,2.483802,0.168065,0.859761,0.000000,2.472058,0.163608,0.869926,0.948715,2.429955,0.159155,0.724211,0.964038,2.568157,0.182050,0.867911,0.928505,2.465040,0.167447,0.976994,0.891054,2.472058,0.163608,0.869926,2.429955,0.159155,0.724211,2.568157,0.182050,0.867911,2.465040,0.167447,0.976994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,3.416667,-0.000835,0.106851,-0.124662,-0.986429,2.483788,0.168006,0.859739,0.000000,2.472052,0.163560,0.869920,0.945278,2.429893,0.158722,0.724234,0.939255,2.568130,0.182102,0.867821,0.914224,2.465076,0.167641,0.976982,0.880709,2.472052,0.163560,0.869920,2.429893,0.158722,0.724234,2.568130,0.182102,0.867821,2.465076,0.167641,0.976982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,3.419444,-0.000802,0.106454,-0.124952,-0.986435,2.483779,0.168067,0.859693,0.000000,2.472054,0.163616,0.869884,0.945278,2.429784,0.158721,0.724232,0.939255,2.568120,0.182212,0.867707,0.914224,2.465158,0.167717,0.976951,0.880709,2.472054,0.163616,0.869884,2.429784,0.158721,0.724232,2.568120,0.182212,0.867707,2.465158,0.167717,0.976951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.203083,1.254804,-5.466197,,,,,,
1232,3.422222,-0.000636,0.106392,-0.125379,-0.986388,2.483727,0.167970,0.859757,0.000000,2.472007,0.163515,0.869951,0.945278,2.429731,0.158522,0.724303,0.939255,2.568057,0.182188,0.867759,0.914224,2.465115,0.167656,0.977016,0.880709,2.472007,0.163515,0.869951,2.429731,0.158522,0.724303,2.568057,0.182188,0.867759,2.465115,0.167656,0.977016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,3.425000,-0.003309,0.106947,-0.126894,-0.986128,2.483796,0.167763,0.859708,0.000000,2.472087,0.163213,0.869873,0.951740,2.429898,0.158809,0.724182,0.958646,2.568070,0.182245,0.867823,0.940815,2.465130,0.166785,0.976955,0.936668,2.472087,0.163213,0.869873,2.429898,0.158809,0.724182,2.568070,0.182245,0.867823,2.465130,0.166785,0.976955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,3.427778,-0.003724,0.106166,-0.127224,-0.986169,2.483704,0.167773,0.859777,0.000000,2.472015,0.163209,0.869959,0.951740,2.429589,0.158854,0.724335,0.958646,2.567981,0.182312,0.867761,0.940815,2.465232,0.166716,0.977054,0.936668,2.472015,0.163209,0.869959,2.429589,0.158854,0.724335,2.567981,0.182312,0.867761,2.465232,0.166716,0.977054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.203196,1.254752,-5.466602,,,,,,
1235,3.430556,-0.002245,0.105343,-0.125879,-0.986434,2.483476,0.168159,0.859675,0.000000,2.471786,0.163660,0.869885,0.946377,2.429155,0.159020,0.724329,0.957243,2.567806,0.182466,0.867507,0.921377,2.465155,0.167492,0.976978,0.889994,2.471786,0.163660,0.869885,2.429155,0.159020,0.724329,2.567806,0.182466,0.867507,2.465155,0.167492,0.976978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,3.433333,-0.003671,0.106310,-0.127147,-0.986164,2.483724,0.167746,0.859738,0.000000,2.472031,0.163185,0.869917,0.902604,2.429647,0.158829,0.724280,0.866233,2.568001,0.182272,0.867746,0.951182,2.465217,0.166699,0.977009,0.827706,2.472031,0.163185,0.869917,2.429647,0.158829,0.724280,2.568001,0.182272,0.867746,2.465217,0.166699,0.977009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,3.436111,-0.000615,0.106628,-0.125094,-0.986398,2.483817,0.168049,0.859675,0.000000,2.472089,0.163599,0.869863,0.902604,2.429878,0.158642,0.724195,0.866233,2.568151,0.182218,0.867717,0.951182,2.465150,0.167736,0.976925,0.827706,2.472089,0.163599,0.869863,2.429878,0.158642,0.724195,2.568151,0.182218,0.867717,2.465150,0.167736,0.976925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,3.438889,-0.001679,0.106129,-0.124417,-0.986536,2.483648,0.168082,0.859776,0.000000,2.471928,0.163624,0.869969,0.927164,2.429525,0.159023,0.724346,0.955834,2.568009,0.182137,0.867739,0.921101,2.465130,0.167542,0.977049,0.910636,2.471928,0.163624,0.869969,2.429525,0.159023,0.724346,2.568009,0.182137,0.867739,2.465130,0.167542,0.977049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,3.441667,-0.002526,0.105897,-0.126894,-0.986244,2.483745,0.167886,0.859684,0.000000,2.472054,0.163357,0.869879,0.927164,2.429588,0.158697,0.724276,0.955834,2.568037,0.182367,0.867612,0.921101,2.465301,0.167124,0.976967,0.910636,2.472054,0.163357,0.869879,2.429588,0.158697,0.724276,2.568037,0.182367,0.867612,2.465301,0.167124,0.976967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,3.444444,-0.003149,0.106417,-0.127058,-0.986165,2.483748,0.167765,0.859727,0.000000,2.472050,0.163217,0.869906,0.869734,2.429715,0.158730,0.724259,0.845606,2.568026,0.182274,0.867750,0.918900,2.465200,0.166838,0.976993,0.848873,2.472050,0.163217,0.869906,2.429715,0.158730,0.724259,2.568026,0.182274,0.867750,2.465200,0.166838,0.976993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,3.447222,-0.004370,0.105464,-0.126657,-0.986315,2.483703,0.167838,0.859811,0.000000,2.472025,0.163274,0.870006,0.941462,2.429364,0.159139,0.724445,0.961481,2.568007,0.182283,0.867679,0.918632,2.465415,0.166658,0.977116,0.910523,2.472025,0.163274,0.870006,2.429364,0.159139,0.724445,2.568007,0.182283,0.867679,2.465415,0.166658,0.977116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,3.450000,-0.002323,0.104906,-0.125349,-0.986548,2.483476,0.168212,0.859766,0.000000,2.471792,0.163723,0.869986,0.941462,2.429023,0.159150,0.724468,0.961481,2.567829,0.182428,0.867523,0.918632,2.465261,0.167546,0.977085,0.910523,2.471792,0.163723,0.869986,2.429023,0.159150,0.724468,2.567829,0.182428,0.867523,2.465261,0.167546,0.977085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,3.452778,-0.002793,0.106177,-0.125140,-0.986437,2.483906,0.167967,0.859779,0.000000,2.472195,0.163469,0.869965,0.925087,2.429776,0.159096,0.724339,0.909233,2.568244,0.182149,0.867758,0.950992,2.465408,0.167155,0.977053,0.848421,2.472195,0.163469,0.869965,2.429776,0.159096,0.724339,2.568244,0.182149,0.867758,2.465408,0.167155,0.977053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
